Time	Node	Type	Packets	
25	242	CacheMisses	90
25	243	CacheHits	13
25	243	CacheMisses	77
25	244	CacheHits	13
25	244	CacheMisses	68
25	245	CacheHits	4
25	245	CacheMisses	60
25	246	CacheHits	3
25	246	CacheMisses	63
25	247	CacheHits	9
25	247	CacheMisses	69
25	248	CacheHits	15
25	248	CacheMisses	68
25	249	CacheHits	13
25	249	CacheMisses	58
25	250	CacheHits	4
25	250	CacheMisses	54
25	251	CacheHits	5
25	251	CacheMisses	58
25	252	CacheHits	20
25	252	CacheMisses	63
25	253	CacheHits	33
25	253	CacheMisses	74
25	254	CacheHits	37
25	254	CacheMisses	68
25	255	CacheHits	4
25	255	CacheMisses	5
26	240	CacheHits	10
26	240	CacheMisses	105
26	241	CacheHits	37
26	241	CacheMisses	114
26	242	CacheHits	14
26	242	CacheMisses	67
26	243	CacheHits	12
26	243	CacheMisses	72
26	244	CacheHits	2
26	244	CacheMisses	69
26	245	CacheHits	3
26	245	CacheMisses	70
26	246	CacheHits	2
26	246	CacheMisses	75
26	247	CacheHits	38
26	247	CacheMisses	75
26	248	CacheHits	42
26	248	CacheMisses	79
26	249	CacheHits	47
26	249	CacheMisses	87
26	250	CacheHits	0
26	250	CacheMisses	16
26	251	CacheHits	0
26	251	CacheMisses	16
26	252	CacheHits	6
26	252	CacheMisses	16
26	253	CacheHits	3
26	253	CacheMisses	9
26	254	CacheHits	9
26	254	CacheMisses	9
26	255	CacheHits	15
26	255	CacheMisses	16
27	240	CacheHits	7
27	240	CacheMisses	113
27	241	CacheHits	23
27	241	CacheMisses	105
27	242	CacheHits	9
27	242	CacheMisses	99
27	243	CacheHits	41
27	243	CacheMisses	106
27	244	CacheHits	2
27	244	CacheMisses	75
27	245	CacheHits	2
27	245	CacheMisses	78
27	246	CacheHits	5
27	246	CacheMisses	78
27	247	CacheHits	20
27	247	CacheMisses	82
27	248	CacheHits	42
27	248	CacheMisses	86
27	249	CacheHits	32
27	249	CacheMisses	60
27	250	CacheHits	1
27	250	CacheMisses	23
27	251	CacheHits	6
27	251	CacheMisses	24
27	252	CacheHits	10
27	252	CacheMisses	21
27	253	CacheHits	15
27	253	CacheMisses	14
27	254	CacheHits	12
27	254	CacheMisses	23
27	255	CacheHits	1
27	255	CacheMisses	1
28	240	CacheHits	35
28	240	CacheMisses	116
28	241	CacheHits	21
28	241	CacheMisses	93
28	242	CacheHits	10
28	242	CacheMisses	89
28	243	CacheHits	57
28	243	CacheMisses	89
28	244	CacheHits	9
28	244	CacheMisses	49
28	245	CacheHits	3
28	245	CacheMisses	43
28	246	CacheHits	5
28	246	CacheMisses	45
28	247	CacheHits	7
28	247	CacheMisses	50
28	248	CacheHits	17
28	248	CacheMisses	39
28	249	CacheHits	2
28	249	CacheMisses	30
28	250	CacheHits	2
28	250	CacheMisses	32
28	251	CacheHits	9
28	251	CacheMisses	34
28	252	CacheHits	12
28	252	CacheMisses	37
28	253	CacheHits	8
28	253	CacheMisses	25
28	254	CacheHits	28
28	254	CacheMisses	30
28	255	CacheHits	11
28	255	CacheMisses	12
29	240	CacheHits	6
29	240	CacheMisses	105
29	241	CacheHits	25
29	241	CacheMisses	108
29	242	CacheHits	13
29	242	CacheMisses	102
29	243	CacheHits	48
29	243	CacheMisses	104
29	244	CacheHits	11
29	244	CacheMisses	80
29	245	CacheHits	38
29	245	CacheMisses	82
29	246	CacheHits	12
29	246	CacheMisses	56
29	247	CacheHits	31
29	247	CacheMisses	63
29	248	CacheHits	14
29	248	CacheMisses	41
29	249	CacheHits	1
29	249	CacheMisses	37
29	250	CacheHits	5
29	250	CacheMisses	34
29	251	CacheHits	9
29	251	CacheMisses	39
29	252	CacheHits	21
29	252	CacheMisses	46
29	253	CacheHits	4
29	253	CacheMisses	20
29	254	CacheHits	20
29	254	CacheMisses	19
29	255	CacheHits	17
29	255	CacheMisses	23
30	240	CacheHits	41
30	240	CacheMisses	112
30	241	CacheHits	5
30	241	CacheMisses	57
30	242	CacheHits	8
30	242	CacheMisses	54
30	243	CacheHits	13
30	243	CacheMisses	54
30	244	CacheHits	10
30	244	CacheMisses	52
30	245	CacheHits	14
30	245	CacheMisses	53
30	246	CacheHits	6
30	246	CacheMisses	57
30	247	CacheHits	9
30	247	CacheMisses	52
30	248	CacheHits	3
30	248	CacheMisses	52
30	249	CacheHits	4
30	249	CacheMisses	49
30	250	CacheHits	6
30	250	CacheMisses	49
30	251	CacheHits	13
30	251	CacheMisses	55
30	252	CacheHits	51
30	252	CacheMisses	64
30	253	CacheHits	7
30	253	CacheMisses	24
30	254	CacheHits	20
30	254	CacheMisses	20
30	255	CacheHits	16
30	255	CacheMisses	21
31	240	CacheHits	14
31	240	CacheMisses	93
31	241	CacheHits	5
31	241	CacheMisses	96
31	242	CacheHits	20
31	242	CacheMisses	97
31	243	CacheHits	7
31	243	CacheMisses	89
31	244	CacheHits	15
31	244	CacheMisses	94
31	245	CacheHits	55
31	245	CacheMisses	110
31	246	CacheHits	7
31	246	CacheMisses	53
31	247	CacheHits	2
31	247	CacheMisses	53
31	248	CacheHits	4
31	248	CacheMisses	54
31	249	CacheHits	10
