Time	Node	Type	Packets	
2	96	CacheHits	0
2	96	CacheMisses	1
2	97	CacheHits	0
2	97	CacheMisses	1
2	98	CacheHits	0
2	98	CacheMisses	1
2	99	CacheHits	0
2	99	CacheMisses	2
2	100	CacheHits	0
2	100	CacheMisses	1
2	101	CacheHits	0
2	101	CacheMisses	1
2	102	CacheHits	0
2	102	CacheMisses	3
2	103	CacheHits	0
2	103	CacheMisses	1
2	104	CacheHits	0
2	104	CacheMisses	1
2	105	CacheHits	0
2	105	CacheMisses	1
2	106	CacheHits	0
2	106	CacheMisses	1
2	107	CacheHits	0
2	107	CacheMisses	1
2	108	CacheHits	0
2	108	CacheMisses	1
2	109	CacheHits	0
2	109	CacheMisses	0
2	110	CacheHits	0
2	110	CacheMisses	1
2	111	CacheHits	0
2	111	CacheMisses	0
2	112	CacheHits	0
2	112	CacheMisses	1
2	113	CacheHits	0
2	113	CacheMisses	1
2	114	CacheHits	0
2	114	CacheMisses	0
2	115	CacheHits	0
2	115	CacheMisses	1
2	116	CacheHits	0
2	116	CacheMisses	1
2	117	CacheHits	0
2	117	CacheMisses	0
2	118	CacheHits	0
2	118	CacheMisses	1
2	119	CacheHits	0
2	119	CacheMisses	1
2	120	CacheHits	0
2	120	CacheMisses	1
2	121	CacheHits	0
2	121	CacheMisses	1
2	122	CacheHits	0
2	122	CacheMisses	1
2	123	CacheHits	0
2	123	CacheMisses	1
2	124	CacheHits	0
2	124	CacheMisses	0
2	125	CacheHits	0
2	125	CacheMisses	1
2	126	CacheHits	0
2	126	CacheMisses	1
2	127	CacheHits	0
2	127	CacheMisses	1
2	128	CacheHits	0
2	128	CacheMisses	1
2	129	CacheHits	0
2	129	CacheMisses	1
2	130	CacheHits	0
2	130	CacheMisses	1
2	131	CacheHits	0
2	131	CacheMisses	1
2	132	CacheHits	0
2	132	CacheMisses	1
2	133	CacheHits	0
2	133	CacheMisses	1
2	134	CacheHits	0
2	134	CacheMisses	1
2	135	CacheHits	0
2	135	CacheMisses	1
2	136	CacheHits	0
2	136	CacheMisses	1
2	137	CacheHits	0
2	137	CacheMisses	1
2	138	CacheHits	0
2	138	CacheMisses	1
2	139	CacheHits	0
2	139	CacheMisses	2
2	140	CacheHits	0
2	140	CacheMisses	1
2	141	CacheHits	0
2	141	CacheMisses	1
2	142	CacheHits	0
2	142	CacheMisses	1
2	143	CacheHits	0
2	143	CacheMisses	1
2	144	CacheHits	0
2	144	CacheMisses	2
2	145	CacheHits	0
2	145	CacheMisses	1
2	146	CacheHits	0
2	146	CacheMisses	1
2	147	CacheHits	0
2	147	CacheMisses	1
2	148	CacheHits	0
2	148	CacheMisses	1
2	149	CacheHits	0
2	149	CacheMisses	1
2	150	CacheHits	0
2	150	CacheMisses	0
2	151	CacheHits	0
2	151	CacheMisses	1
2	152	CacheHits	0
2	152	CacheMisses	1
2	153	CacheHits	0
2	153	CacheMisses	1
2	154	CacheHits	0
2	154	CacheMisses	1
2	155	CacheHits	0
2	155	CacheMisses	3
2	156	CacheHits	0
2	156	CacheMisses	1
2	157	CacheHits	0
2	157	CacheMisses	3
2	158	CacheHits	0
2	158	CacheMisses	1
2	159	CacheHits	0
2	159	CacheMisses	1
2	160	CacheHits	0
2	160	CacheMisses	0
2	161	CacheHits	0
2	161	CacheMisses	0
2	162	CacheHits	0
2	162	CacheMisses	0
2	163	CacheHits	0
2	163	CacheMisses	0
2	164	CacheHits	0
2	164	CacheMisses	1
2	165	CacheHits	0
2	165	CacheMisses	0
2	166	CacheHits	0
2	166	CacheMisses	0
2	167	CacheHits	0
2	167	CacheMisses	1
2	168	CacheHits	0
2	168	CacheMisses	0
2	169	CacheHits	0
2	169	CacheMisses	1
2	170	CacheHits	0
2	170	CacheMisses	0
2	171	CacheHits	0
2	171	CacheMisses	0
2	172	CacheHits	0
2	172	CacheMisses	0
2	173	CacheHits	0
2	173	CacheMisses	0
2	174	CacheHits	0
2	174	CacheMisses	0
2	175	CacheHits	0
2	175	CacheMisses	1
2	176	CacheHits	0
2	176	CacheMisses	0
2	177	CacheHits	0
2	177	CacheMisses	0
2	178	CacheHits	0
2	178	CacheMisses	0
2	179	CacheHits	0
2	179	CacheMisses	1
2	180	CacheHits	0
2	180	CacheMisses	0
2	181	CacheHits	0
2	181	CacheMisses	0
2	182	CacheHits	0
2	182	CacheMisses	0
2	183	CacheHits	0
2	183	CacheMisses	0
2	184	CacheHits	0
2	184	CacheMisses	0
2	185	CacheHits	0
2	185	CacheMisses	0
2	186	CacheHits	0
2	186	CacheMisses	0
2	187	CacheHits	1
2	187	CacheMisses	1
2	188	CacheHits	0
2	188	CacheMisses	0
2	189	CacheHits	0
2	189	CacheMisses	3
2	190	CacheHits	0
2	190	CacheMisses	2
2	191	CacheHits	0
2	191	CacheMisses	0
2	192	CacheHits	0
2	192	CacheMisses	2
2	193	CacheHits	0
2	193	CacheMisses	2
2	194	CacheHits	0
2	194	CacheMisses	0
2	195	CacheHits	0
2	195	CacheMisses	0
2	196	CacheHits	0
2	196	CacheMisses	0
2	197	CacheHits	0
2	197	CacheMisses	0
2	198	CacheHits	1
2	198	CacheMisses	2
2	199	CacheHits	0
2	199	CacheMisses	0
2	200	CacheHits	0
2	200	CacheMisses	0
2	201	CacheHits	0
2	201	CacheMisses	1
2	202	CacheHits	0
2	202	CacheMisses	0
2	203	CacheHits	0
2	203	CacheMisses	0
2	204	CacheHits	1
2	204	CacheMisses	1
2	205	CacheHits	0
2	205	CacheMisses	0
2	206	CacheHits	0
2	206	CacheMisses	2
2	207	CacheHits	0
2	207	CacheMisses	1
2	208	CacheHits	0
2	208	CacheMisses	0
2	209	CacheHits	0
2	209	CacheMisses	0
2	210	CacheHits	0
2	210	CacheMisses	0
2	211	CacheHits	0
2	211	CacheMisses	0
2	212	CacheHits	0
2	212	CacheMisses	0
2	213	CacheHits	0
2	213	CacheMisses	0
2	214	CacheHits	1
2	214	CacheMisses	1
2	215	CacheHits	0
2	215	CacheMisses	0
2	216	CacheHits	0
2	216	CacheMisses	0
2	217	CacheHits	0
2	217	CacheMisses	0
2	218	CacheHits	0
2	218	CacheMisses	0
2	219	CacheHits	0
2	219	CacheMisses	2
2	220	CacheHits	0
2	220	CacheMisses	0
2	221	CacheHits	0
2	221	CacheMisses	0
2	222	CacheHits	0
2	222	CacheMisses	2
2	223	CacheHits	0
2	223	CacheMisses	0
2	224	CacheHits	0
2	224	CacheMisses	1
2	225	CacheHits	0
2	225	CacheMisses	0
2	226	CacheHits	0
2	226	CacheMisses	0
2	227	CacheHits	0
2	227	CacheMisses	0
2	228	CacheHits	2
2	228	CacheMisses	1
2	229	CacheHits	0
2	229	CacheMisses	2
2	230	CacheHits	0
2	230	CacheMisses	2
2	231	CacheHits	0
2	231	CacheMisses	0
2	232	CacheHits	0
2	232	CacheMisses	0
2	233	CacheHits	0
2	233	CacheMisses	0
2	234	CacheHits	0
2	234	CacheMisses	2
2	235	CacheHits	1
2	235	CacheMisses	2
2	236	CacheHits	0
2	236	CacheMisses	0
2	237	CacheHits	0
2	237	CacheMisses	0
2	238	CacheHits	0
2	238	CacheMisses	2
2	239	CacheHits	0
2	239	CacheMisses	0
2	240	CacheHits	1
2	240	CacheMisses	7
2	241	CacheHits	1
2	241	CacheMisses	7
2	242	CacheHits	0
2	242	CacheMisses	6
2	243	CacheHits	2
2	243	CacheMisses	6
2	244	CacheHits	0
2	244	CacheMisses	6
2	245	CacheHits	3
2	245	CacheMisses	6
2	246	CacheHits	5
2	246	CacheMisses	6
2	247	CacheHits	2
2	247	CacheMisses	7
2	248	CacheHits	1
2	248	CacheMisses	8
2	249	CacheHits	2
2	249	CacheMisses	7
2	250	CacheHits	0
2	250	CacheMisses	6
2	251	CacheHits	1
2	251	CacheMisses	5
2	252	CacheHits	2
2	252	CacheMisses	4
2	253	CacheHits	3
2	253	CacheMisses	3
2	254	CacheHits	4
2	254	CacheMisses	3
2	255	CacheHits	0
2	255	CacheMisses	4
2	256	CacheHits	0
2	256	CacheMisses	7
3	0	CacheHits	0
3	0	CacheMisses	0
3	1	CacheHits	0
3	1	CacheMisses	0
3	2	CacheHits	0
3	2	CacheMisses	0
3	3	CacheHits	0
3	3	CacheMisses	0
3	4	CacheHits	0
3	4	CacheMisses	0
3	5	CacheHits	0
3	5	CacheMisses	0
3	6	CacheHits	0
3	6	CacheMisses	0
3	7	CacheHits	0
3	7	CacheMisses	0
3	8	CacheHits	0
3	8	CacheMisses	0
3	9	CacheHits	0
3	9	CacheMisses	0
3	10	CacheHits	0
3	10	CacheMisses	0
3	11	CacheHits	0
3	11	CacheMisses	0
3	12	CacheHits	0
3	12	CacheMisses	0
3	13	CacheHits	0
3	13	CacheMisses	0
3	14	CacheHits	0
3	14	CacheMisses	0
3	15	CacheHits	0
3	15	CacheMisses	0
